"sender","recipient","interactiontime"
"T","E","2014-04-04 20:39:17"
"T","AA","2013-12-10 20:06:09"
"T","AA","2013-10-28 14:21:05"
"T","CB","2014-05-08 07:22:36"
"T","AA","2014-02-22 21:37:55"
"T","AA","2013-11-16 21:17:33"
"T","HF","2014-01-26 12:36:35"
"T","E","2013-12-25 15:34:29"
"T","CB","2014-05-18 15:17:51"
"T","AA","2013-10-08 17:40:00"
"T","AA","2014-01-26 12:59:52"
"T","AA","2013-12-11 21:59:21"
"T","DC","2014-01-26 12:36:01"
"T","JC","2014-02-22 21:26:53"
"T","AA","2013-09-17 15:59:01"
"T","AA","2014-01-02 09:43:47"
"T","E","2014-04-08 20:11:08"
"T","JC","2014-01-09 17:55:06"
"T","ss","2014-05-19 07:38:19"
"T","AA","2014-05-18 15:16:38"
"T","HF","2013-12-06 19:02:05"
"T","ss","2013-09-13 21:15:32"
"T","AA","2013-11-18 05:38:01"
"T","AA","2013-12-12 18:59:50"
"T","AA","2013-10-30 14:30:23"
"T","JC","2014-02-23 20:56:03"
"T","JC","2014-01-11 08:49:06"
"T","HF","2013-12-09 17:07:27"
"T","DC","2013-10-20 21:27:22"
"T","AA","2013-09-18 20:03:18"
"T","AA","2014-02-25 07:33:26"
"T","AA","2014-01-03 13:11:56"
"T","CB","2014-05-19 20:20:33"
"T","JC","2013-12-23 16:30:08"
"T","AA","2014-05-13 20:04:04"
"T","DC","2013-12-01 16:07:39"
"T","AA","2013-12-15 09:07:07"
"T","JC","2014-05-17 12:42:52"
"T","HF","2013-12-11 13:45:55"
"T","E","2013-10-30 08:14:58"
"T","ss","2013-09-16 05:58:18"
"T","HF","2014-05-15 15:23:54"
"T","AA","2013-11-21 14:51:07"
"T","AA","2014-05-13 20:06:57"
"T","AA","2013-10-12 19:28:32"
"T","JC","2014-01-13 12:19:42"
"T","AA","2013-12-19 14:58:03"
"T","JC","2013-12-24 14:01:23"
"T","AA","2014-05-13 20:08:10"
"T","AA","2013-12-20 06:57:54"
"T","AA","2013-11-01 20:31:40"
"T","AA","2013-09-19 20:15:58"
"T","JC","2013-12-25 16:57:19"
"T","AA","2014-01-06 14:33:18"
"T","DC","2014-02-11 07:27:56"
"T","DC","2013-10-25 08:50:37"
"T","E","2014-01-04 11:12:04"
"T","CB","2014-05-20 21:17:47"
"T","AA","2013-12-22 07:38:44"
"T","HF","2014-04-02 08:16:09"
"T","AA","2013-11-02 09:40:40"
"T","AA","2014-05-14 12:11:01"
"T","ss","2014-01-13 12:18:27"
"T","AA","2013-09-04 18:51:07"
"T","AA","2014-05-19 20:20:33"
"T","JC","2014-05-03 21:36:47"
"T","AA","2013-11-02 21:22:21"
"T","E","2013-11-06 18:52:47"
"T","AA","2013-09-21 08:41:11"
"T","DC","2014-04-02 08:19:01"
"T","ss","2014-01-15 08:08:50"
"T","HF","2013-09-27 09:38:22"
"T","HF","2014-04-05 08:27:14"
"T","JC","2014-05-04 08:28:52"
"T","AA","2014-05-07 08:51:07"
"T","HF","2013-12-21 21:14:57"
"T","AA","2013-10-15 05:12:59"
"T","AA","2013-12-23 08:38:52"
"JC","ss","2014-01-19 20:08:23"
"JC","ss","2014-05-23 18:42:54"
"JC","ss","2014-04-03 07:22:17"
"JC","AA","2014-05-07 14:52:10"
"JC","DC","2014-06-05 19:35:59"
"JC","T","2014-03-27 20:04:02"
"JC","CB","2014-06-08 08:24:22"
"JC","HF","2014-04-10 06:52:46"
"JC","AA","2014-05-15 07:02:50"
"JC","E","2014-01-12 12:07:06"
"JC","CB","2014-04-25 08:35:07"
"JC","AA","2013-12-24 13:46:44"
"JC","AA","2014-05-20 20:29:46"
"JC","CB","2014-05-27 21:23:38"
"JC","ss","2014-05-12 19:33:43"
"JC","ss","2014-05-26 18:30:43"
"JC","CB","2014-05-12 21:13:25"
"JC","AA","2014-05-26 16:42:44"
"JC","CB","2014-05-22 20:22:17"
"JC","AA","2014-03-30 21:32:08"
"JC","AA","2014-06-01 15:01:21"
"JC","HF","2014-05-29 07:02:14"
"JC","CB","2014-06-08 11:08:26"
"JC","AA","2013-12-26 02:41:58"
"JC","ss","2014-04-09 07:02:11"
"JC","CB","2014-03-27 20:04:47"
"JC","HF","2014-04-16 19:18:46"
"JC","AA","2014-03-07 21:59:02"
"JC","AA","2014-06-08 11:38:32"
"JC","CB","2014-03-28 19:46:05"
"JC","CB","2014-06-02 21:16:41"
"JC","ss","2014-02-07 08:04:03"
"JC","CB","2014-06-08 18:21:51"
"JC","AA","2014-05-21 19:47:56"
"JC","CB","2014-05-28 18:53:29"
"JC","AA","2014-05-09 07:00:32"
"JC","HF","2014-05-30 10:54:46"
"JC","ss","2014-05-28 06:59:24"
"JC","AA","2013-12-27 08:18:02"
"JC","AA","2014-05-22 07:00:13"
"JC","CB","2014-03-29 11:34:36"
"JC","HF","2014-05-20 20:32:46"
"JC","ss","2014-05-14 07:06:39"
"JC","AA","2014-04-02 20:05:56"
"JC","CB","2014-05-03 12:14:27"
"JC","HF","2014-06-08 15:57:44"
"JC","CB","2014-03-29 18:41:13"
"JC","DC","2014-01-02 11:55:33"
"JC","HF","2014-04-21 16:44:59"
"JC","ss","2014-04-14 20:42:44"
"JC","HF","2014-03-05 20:05:43"
"JC","DC","2014-01-03 12:42:52"
"JC","ss","2014-02-17 19:05:08"
"JC","DC","2014-03-02 07:25:58"
"JC","ss","2014-04-15 19:43:10"
"JC","CB","2014-05-15 20:27:14"
"JC","DC","2014-05-10 03:40:14"
"JC","T","2014-04-11 20:01:09"
"JC","HF","2014-05-31 07:18:18"
"JC","E","2014-03-23 16:07:38"
"JC","ss","2014-04-16 19:46:30"
"JC","CB","2014-03-30 21:07:09"
"JC","AA","2014-05-28 02:46:48"
"JC","DC","2014-05-10 08:07:53"
"JC","CB","2014-05-05 12:35:57"
"JC","HF","2014-04-29 02:47:44"
"JC","E","2014-03-26 19:28:53"
"JC","ss","2014-04-17 18:29:49"
"JC","T","2014-05-02 13:06:00"
"JC","AA","2014-05-16 19:32:33"
"JC","AA","2014-06-03 20:02:27"
"JC","AA","2014-05-10 11:31:20"
"JC","E","2014-06-09 07:03:25"
"JC","AA","2014-05-16 21:16:23"
"JC","CB","2014-05-24 10:01:27"
"JC","AA","2014-05-10 14:30:41"
"JC","T","2014-05-04 14:24:11"
"JC","AA","2014-05-17 11:00:14"
"JC","CB","2014-05-24 11:34:30"
"JC","AA","2014-05-10 17:56:43"
"JC","CB","2014-05-17 06:25:19"
"JC","AA","2014-01-18 09:56:52"
"JC","E","2014-06-02 18:45:44"
"JC","CB","2014-05-06 19:44:07"
"JC","HF","2014-05-07 15:07:15"
"JC","E","2014-06-03 20:02:27"
"JC","T","2013-12-23 21:28:02"
"JC","DC","2014-05-30 14:09:12"
"JC","HF","2014-05-07 18:03:01"
"JC","AA","2014-05-17 21:20:47"
"JC","AA","2013-12-31 19:51:18"
"JC","T","2014-02-14 19:28:54"
"JC","T","2014-05-06 19:40:43"
"JC","HF","2014-03-14 20:48:39"
"JC","AA","2014-04-13 08:00:02"
"JC","CB","2014-05-07 14:53:27"
"JC","HF","2014-06-02 07:01:35"
"JC","CB","2014-05-30 16:43:32"
"JC","CB","2014-04-03 07:21:27"
"JC","HF","2014-05-24 11:01:10"
"JC","CB","2014-06-04 20:12:10"
"JC","ss","2014-03-10 20:05:09"
"JC","CB","2014-05-07 18:06:02"
"JC","CB","2014-03-13 07:06:40"
"JC","HF","2014-05-10 13:00:16"
"JC","ss","2014-05-03 18:15:35"
"JC","AA","2014-05-11 11:43:05"
"JC","CB","2014-04-03 16:36:21"
"JC","T","2014-05-07 18:03:01"
"JC","ss","2014-05-17 18:27:56"
"JC","CB","2014-05-07 21:02:35"
"JC","DC","2014-05-31 07:19:11"
"JC","CB","2014-03-13 20:26:56"
"JC","E","2013-12-21 13:03:22"
"JC","CB","2014-04-04 20:49:00"
"JC","AA","2014-05-30 07:00:04"
"JC","CB","2014-06-05 07:01:08"
"JC","AA","2014-02-22 06:45:00"
"JC","AA","2014-01-01 10:41:36"
"JC","T","2014-02-24 07:12:19"
"JC","CB","2014-05-18 08:28:43"
"JC","AA","2014-04-17 03:05:23"
"JC","AA","2014-06-04 20:13:40"
"JC","HF","2014-05-13 07:05:29"
"JC","T","2014-02-24 19:35:04"
"JC","ss","2014-05-18 22:02:48"
"JC","DC","2014-01-26 07:59:32"
"JC","CB","2014-05-25 18:50:47"
"JC","ss","2014-05-06 19:44:07"
"JC","AA","2014-05-12 19:30:08"
"JC","AA","2013-12-12 04:50:26"
"JC","AA","2014-05-12 21:13:53"
"JC","E","2013-12-28 17:12:08"
"JC","AA","2014-05-30 16:43:32"
"JC","CB","2014-06-05 19:43:05"
"JC","AA","2014-04-18 17:17:17"
"JC","HF","2013-12-07 06:17:56"
"JC","CB","2014-05-09 06:59:13"
"JC","ss","2014-06-04 20:05:49"
"JC","AA","2014-01-03 06:45:59"
"JC","HF","2014-03-26 06:59:56"
"JC","ss","2014-03-20 06:56:59"
"JC","CB","2014-03-18 19:45:35"
"JC","T","2014-03-01 21:42:04"
"JC","CB","2014-05-31 19:24:54"
"JC","CB","2014-05-19 19:23:59"
"JC","CB","2014-04-13 08:00:48"
"JC","ss","2014-05-07 18:02:51"
"JC","AA","2014-01-31 17:56:37"
"JC","E","2014-02-23 12:45:43"
"JC","T","2014-01-02 11:55:33"
"JC","CB","2014-05-09 18:41:38"
"JC","ss","2014-06-05 19:43:05"
"JC","AA","2014-05-25 15:13:23"
"JC","AA","2014-02-02 07:38:33"
"JC","AA","2014-05-19 07:01:08"
"JC","CB","2014-05-26 13:56:39"
"JC","AA","2014-04-20 22:00:37"
"JC","HF","2014-06-04 20:05:49"
"JC","AA","2014-01-05 16:57:52"
"JC","AA","2014-03-23 10:52:26"
"JC","DC","2014-05-22 20:22:39"
"JC","ss","2014-05-20 20:33:20"
"JC","AA","2014-05-13 20:20:47"
"JC","T","2014-05-15 20:26:56"
"JC","CB","2014-06-06 20:21:26"
"JC","CB","2014-05-10 10:09:54"
"JC","DC","2014-06-04 07:05:14"
"JC","AA","2014-05-14 07:06:59"
"JC","HF","2014-02-13 07:10:07"
"JC","CB","2014-04-18 20:17:38"
"JC","CB","2014-06-07 08:42:13"
"JC","CB","2014-05-10 14:23:34"
"JC","CB","2014-03-22 11:09:01"
"JC","ss","2014-05-09 18:43:17"
"JC","AA","2014-05-19 19:23:36"
"JC","CB","2014-04-19 12:15:31"
"JC","AA","2014-06-01 05:24:13"
"JC","HF","2014-04-03 16:36:21"
"JC","HF","2014-06-05 19:42:49"
"JC","CB","2014-03-23 09:03:06"
"JC","E","2014-04-19 12:17:51"
"JC","E","2014-01-06 18:52:39"
"JC","CB","2014-06-07 19:11:58"
"JC","AA","2014-05-20 01:48:08"
"JC","AA","2014-01-08 21:40:39"
"JC","AA","2014-05-26 12:42:11"
"JC","E","2014-04-20 06:40:08"
"JC","T","2014-03-19 19:58:26"
"JC","CB","2014-06-02 07:02:06"
"JC","ss","2014-05-11 18:41:53"
"JC","AA","2014-05-15 04:46:53"
"JC","AA","2014-03-04 07:13:51"
"JC","E","2014-04-21 08:47:54"
"JC","AA","2014-03-29 10:28:48"
"JC","CB","2014-04-22 20:31:20"
"JC","CB","2014-02-24 07:10:07"
"JC","E","2014-03-08 18:52:43"
"JC","HF","2013-12-26 07:42:08"
"JC","AA","2014-06-07 03:59:26"
"JC","ss","2014-01-22 06:11:11"
"JC","CB","2014-04-24 02:31:01"
"JC","ss","2014-04-04 20:49:00"
"JC","AA","2014-03-05 07:15:32"
"JC","CB","2014-03-25 19:36:59"
"JC","T","2013-12-09 21:25:24"
"JC","AA","2014-03-29 18:40:07"
"JC","CB","2014-05-27 21:48:21"
"JC","T","2014-04-02 20:05:56"
"JC","HF","2014-02-24 19:35:40"
"JC","CB","2014-04-26 22:08:31"
"JC","AA","2014-02-10 07:07:49"
"JC","AA","2014-05-21 01:58:22"
"JC","HF","2014-04-13 15:05:37"
"JC","AA","2014-05-08 06:21:14"
"JC","HF","2013-12-28 12:13:02"
"JC","AA","2014-06-08 11:07:24"
"JC","CB","2014-05-22 20:23:39"
"JC","AA","2014-01-12 06:45:53"
"JC","CB","2014-02-28 19:58:54"
"JC","AA","2014-05-27 07:00:29"
"JC","ss","2014-02-07 22:10:58"
"JC","DC","2014-05-25 21:02:27"
"JC","ss","2014-04-12 18:51:22"
"JC","DC","2014-05-08 06:20:32"
"JC","HF","2014-03-02 15:56:22"
"JC","T","2014-05-20 21:21:42"
"JC","CB","2014-06-08 20:45:03"
"JC","ss","2014-04-13 07:15:35"
"JC","AA","2014-04-03 07:22:17"
"JC","CB","2014-05-03 19:40:04"
"JC","CB","2014-03-03 07:11:59"
"JC","HF","2014-01-02 06:55:29"
"JC","T","2014-04-08 21:07:52"
"JC","AA","2014-05-15 20:26:56"
"JC","DC","2014-01-03 09:22:17"
"JC","ss","2014-02-15 11:02:03"
"JC","AA","2014-05-09 18:42:39"
"JC","AA","2014-01-14 01:48:10"
"JC","HF","2014-05-22 07:00:07"
"JC","ss","2014-05-15 04:46:03"
"JC","CB","2014-05-23 18:42:54"
"JC","AA","2013-12-28 12:13:02"
"JC","HF","2014-01-03 20:18:04"
"JC","AA","2014-02-16 09:33:26"
"JC","HF","2014-04-28 06:59:52"
"JC","E","2014-05-29 19:21:33"
"JC","ss","2014-02-24 20:49:54"
"JC","AA","2014-02-16 15:32:49"
"JC","DC","2014-05-11 06:53:24"
"JC","E","2014-01-30 16:06:39"
"JC","CB","2014-05-05 20:05:51"
"JC","CB","2014-05-16 19:33:13"
"JC","CB","2014-05-24 11:00:16"
"JC","CB","2014-03-09 07:00:29"
"JC","HF","2014-05-06 19:35:50"
"JC","CB","2014-05-29 19:21:21"
"JC","ss","2014-04-20 06:37:14"
"JC","AA","2014-01-16 21:07:21"
"JC","AA","2014-05-28 21:13:49"
"JC","ss","2014-05-15 20:28:20"
"JC","AA","2014-04-10 06:54:29"
"JC","E","2014-03-29 09:04:31"
"JC","AA","2014-03-12 19:47:48"
"JC","T","2014-05-05 20:05:38"
"JC","AA","2013-12-08 08:37:06"
"JC","AA","2014-05-23 18:42:39"
"JC","AA","2014-03-13 07:06:50"
"JC","AA","2014-05-17 14:40:24"
"JC","HF","2014-06-01 15:01:21"
"JC","CB","2014-05-30 10:56:56"
"JC","HF","2014-05-24 08:19:01"
"JC","E","2014-06-04 20:07:27"
"JC","E","2014-02-07 14:51:07"
"JC","HF","2014-06-01 16:48:20"
"JC","CB","2014-03-12 19:46:08"
"JC","ss","2014-06-02 06:25:53"
"JC","ss","2014-04-25 14:36:27"
"JC","CB","2014-05-17 14:40:24"
"JC","AA","2014-03-15 12:27:24"
"JC","HF","2014-05-24 09:52:59"
"JC","DC","2014-01-18 22:03:14"
"JC","CB","2014-05-07 17:30:54"
"JC","AA","2014-01-01 06:05:55"
"JC","HF","2014-01-14 01:46:49"
"JC","CB","2014-06-04 20:15:11"
"JC","ss","2014-05-17 10:52:33"
"JC","CB","2014-05-07 18:23:43"
"JC","CB","2014-03-13 18:18:35"
"JC","E","2014-04-02 20:07:23"
"JC","CB","2014-04-04 19:19:53"
"JC","AA","2014-05-29 20:27:39"
"JC","HF","2014-03-20 06:56:59"
"JC","T","2013-12-27 16:15:30"
"JC","CB","2014-03-14 07:08:17"
"JC","ss","2014-06-03 20:00:42"
"JC","CB","2014-05-30 20:27:21"
"JC","AA","2014-05-12 03:40:58"
"JC","AA","2014-03-17 07:02:03"
"JC","AA","2014-01-22 21:19:45"
"JC","T","2013-12-28 14:46:21"
"JC","AA","2014-06-04 20:05:49"
"JC","DC","2014-05-18 05:34:00"
"JC","AA","2014-06-04 20:15:11"
"JC","HF","2014-06-03 07:06:31"
"JC","DC","2014-06-01 05:23:00"
"JC","CB","2014-03-15 07:43:58"
"JC","CB","2014-04-06 20:24:55"
"JC","ss","2014-03-15 12:49:56"
"JC","AA","2014-04-17 20:17:28"
"JC","AA","2014-06-05 07:01:47"
"JC","AA","2014-01-02 06:55:29"
"JC","CB","2014-05-31 11:11:54"
"JC","AA","2014-05-12 19:33:19"
"JC","HF","2014-05-25 13:09:55"
"JC","AA","2014-01-02 12:13:40"
"JC","AA","2014-05-25 06:11:22"
"JC","E","2013-12-28 18:26:51"
"JC","CB","2014-04-11 07:00:25"
"JC","DC","2014-05-19 07:01:23"
"JC","ss","2014-03-19 19:57:58"
"JC","AA","2014-05-25 07:56:46"
"JC","E","2014-04-11 19:19:37"
"JC","ss","2014-05-07 14:52:10"
"JC","CB","2014-04-12 18:51:41"
"JC","ss","2014-05-19 19:24:26"
"JC","DC","2014-02-02 01:47:00"
"JC","T","2014-01-01 13:59:35"
"JC","CB","2014-05-26 09:27:26"
"JC","AA","2014-06-05 19:43:14"
"JC","DC","2014-06-01 13:25:16"
"JC","AA","2014-05-30 20:28:40"
"JC","ss","2014-05-19 21:41:06"
"JC","T","2014-01-02 06:54:26"
"JC","CB","2014-03-19 21:05:14"
"JC","AA","2014-01-04 22:13:33"
"JC","AA","2014-05-25 12:13:00"
"JC","E","2014-04-14 07:10:13"
"JC","T","2014-03-10 07:00:26"
"JC","E","2013-12-30 15:25:02"
"JC","AA","2014-02-01 16:17:03"
"JC","ss","2014-05-20 01:45:21"
"JC","E","2014-02-24 07:12:19"
"JC","E","2013-12-31 11:44:09"
"JC","CB","2014-05-20 01:44:18"
"JC","ss","2014-01-02 06:53:49"
"JC","AA","2014-03-23 06:42:45"
"JC","HF","2014-05-26 09:27:26"
"JC","DC","2014-02-05 19:37:39"
"JC","T","2014-01-03 20:18:04"
"JC","CB","2014-05-10 07:22:53"
"JC","CB","2014-06-06 19:36:55"
"JC","HF","2014-03-30 07:55:13"
"JC","CB","2014-05-10 09:30:27"
"JC","DC","2014-06-04 07:03:20"
"JC","CB","2014-06-01 07:57:18"
"JC","AA","2014-05-13 20:23:24"
"JC","CB","2014-05-20 20:31:36"
"JC","CB","2014-04-18 06:40:23"
"JC","ss","2014-05-21 19:47:41"
"JC","AA","2013-12-21 13:02:10"
"JC","AA","2014-04-22 20:41:18"
"JC","CB","2014-06-01 13:24:45"
"JC","E","2014-01-03 16:08:57"
"JC","ss","2014-01-12 06:47:32"
"JC","AA","2014-02-05 19:37:39"
"JC","AA","2013-12-22 06:24:07"
"JC","CB","2014-05-26 18:31:49"
"JC","AA","2014-05-26 06:22:41"
"JC","E","2014-04-17 21:40:20"
"JC","CB","2014-06-01 15:01:21"
"JC","E","2014-01-05 16:57:52"
"JC","AA","2014-05-19 19:24:59"
"JC","E","2014-03-02 21:38:07"
"JC","AA","2014-05-07 07:00:01"
"JC","HF","2013-12-19 03:05:24"
"JC","CB","2014-03-23 06:42:19"
"JC","E","2014-01-06 07:03:02"
"JC","CB","2014-05-21 19:44:58"
"JC","CB","2014-04-19 17:23:29"
"JC","HF","2014-04-05 07:27:21"
"JC","AA","2014-05-26 12:26:57"
"JC","E","2014-01-07 19:49:49"
"JC","AA","2014-02-07 10:18:11"
"JC","CB","2014-04-21 21:00:55"
"JC","AA","2014-05-20 07:02:20"
"JC","ss","2014-04-02 21:59:34"
"JC","AA","2014-05-07 14:51:08"
"JC","AA","2014-01-09 07:06:15"
"JC","AA","2014-05-26 13:29:33"
"JC","ss","2014-05-12 03:31:18"
"JC","HF","2014-05-28 18:11:47"
"JC","E","2014-03-09 06:58:54"
"JC","ss","2014-04-04 18:46:34"
"JC","HF","2013-12-27 08:16:57"
"JC","CB","2014-04-24 20:23:26"
"JC","DC","2014-05-24 19:01:32"
"JC","CB","2014-05-27 20:51:30"
"JC","HF","2014-06-07 11:07:59"
"JC","CB","2014-03-25 21:44:09"
"JC","E","2014-05-15 07:01:20"
"JC","DC","2014-05-04 06:34:47"
"JC","ss","2014-05-12 19:32:28"
"JC","CB","2014-04-25 22:03:40"
"JC","ss","2014-05-26 16:43:28"
"JC","AA","2013-12-25 11:55:45"
"JC","HF","2014-04-13 08:00:02"
"JC","ss","2014-04-07 21:02:00"
"JC","AA","2014-05-26 16:42:19"
"JC","DC","2013-12-31 05:51:42"
"JC","ss","2014-05-27 06:58:16"
"JC","AA","2014-05-21 02:00:35"
"JC","HF","2013-12-28 14:47:05"
"JC","AA","2014-06-08 11:08:15"
"JC","CB","2014-03-27 20:03:50"
"JC","T","2014-04-03 12:38:43"
"JC","CB","2014-04-29 19:47:24"
"JC","AA","2014-06-01 19:56:07"
"JC","CB","2014-06-08 12:04:57"
"JC","AA","2013-12-26 07:42:08"
"JC","HF","2014-04-15 19:42:04"
"JC","ss","2014-04-11 19:19:37"
"JC","DC","2014-06-07 16:30:34"
"JC","E","2014-05-25 18:51:21"
"JC","T","2014-04-04 20:49:00"
"JC","CB","2014-06-02 20:12:29"
"JC","ss","2014-02-06 21:47:39"
"JC","CB","2014-06-08 17:50:48"
"JC","AA","2013-12-26 21:02:31"
"JC","AA","2014-05-21 19:47:41"
"JC","DC","2014-02-23 20:10:35"
"JC","T","2014-01-13 21:15:17"
"JC","AA","2014-05-09 07:00:19"
"JC","HF","2013-12-29 10:55:34"
"JC","T","2014-04-05 08:56:46"
"JC","CB","2014-05-02 09:49:54"
"JC","HF","2014-05-30 09:11:55"
"JC","AA","2014-05-22 07:00:02"
"JC","HF","2013-12-30 21:11:11"
"JC","HF","2014-05-20 20:31:59"
"JC","DC","2014-05-08 06:23:11"
"JC","ss","2014-05-14 07:03:21"
"JC","HF","2014-03-03 07:12:32"
"JC","DC","2014-01-02 06:55:29"
"JC","ss","2014-02-12 01:41:07"
"JC","ss","2014-04-13 15:05:37"
"JC","HF","2014-06-08 11:38:32"
"JC","AA","2013-12-27 16:14:50"
"JC","ss","2014-05-14 21:50:15"
"JC","DC","2014-01-03 10:49:55"
"JC","CB","2014-05-04 08:26:20"
"JC","CB","2014-03-05 07:15:59"
"JC","HF","2014-04-23 07:02:33"
"JC","CB","2014-03-30 07:55:13"
"JC","AA","2014-01-14 06:55:00"
"JC","CB","2014-06-03 20:01:46"
"JC","AA","2014-05-16 08:14:03"
"JC","ss","2014-02-19 22:08:36"
"JC","CB","2014-05-04 13:47:16"
"JC","AA","2014-06-03 07:06:31"
"JC","HF","2014-04-25 14:36:27"
"JC","AA","2014-03-10 20:05:09"
"JC","CB","2014-03-30 19:26:43"
"JC","AA","2014-05-28 02:44:43"
"JC","T","2013-12-19 03:05:24"
"JC","AA","2014-04-05 12:30:10"
"JC","CB","2014-05-05 11:59:14"
"JC","AA","2014-02-16 11:34:26"
"JC","HF","2014-04-28 19:19:41"
"JC","T","2014-01-26 15:55:02"
"JC","HF","2014-01-05 12:02:38"
"JC","T","2014-04-23 20:27:35"
"JC","AA","2014-04-06 09:02:35"
"JC","AA","2014-06-03 20:00:57"
"JC","HF","2014-05-31 21:58:08"
"JC","ss","2014-04-18 06:40:23"
"JC","AA","2014-05-10 10:09:54"
"JC","AA","2013-12-06 20:43:03"
"JC","E","2014-01-31 08:53:11"
"JC","CB","2014-05-24 09:59:21"
"JC","ss","2014-05-30 19:01:59"
"JC","AA","2013-12-29 12:56:02"
"JC","DC","2014-05-13 07:05:34"
"JC","AA","2014-05-17 10:54:02"
"JC","DC","2014-01-12 06:46:41"
"JC","T","2014-02-03 07:04:08"
"JC","CB","2014-05-29 20:27:39"
"JC","ss","2014-04-21 09:15:27"
"JC","AA","2014-05-10 17:56:32"
"JC","AA","2014-01-17 18:06:25"
"JC","T","2014-05-05 12:35:57"
"JC","CB","2014-05-06 19:41:14"
"JC","ss","2014-05-31 07:19:02"
"JC","HF","2014-05-07 15:02:36"
"JC","ss","2014-04-22 06:59:39"
"JC","HF","2014-05-23 18:39:58"
"JC","T","2013-12-23 19:42:58"
"JC","DC","2014-05-30 14:08:58"
"JC","AA","2013-12-30 21:11:11"
"JC","E","2014-03-29 18:40:07"
"JC","T","2014-02-09 08:08:18"
"JC","ss","2014-04-22 21:47:55"
"JC","HF","2014-01-09 22:03:23"
"JC","CB","2014-05-17 12:02:46"
"JC","AA","2014-05-17 21:19:28"
"JC","HF","2014-05-08 19:20:40"
"JC","ss","2014-04-23 20:25:21"
"JC","E","2013-12-15 19:28:21"
"JC","T","2014-05-06 19:36:35"
"JC","ss","2014-03-08 18:52:43"
"JC","ss","2014-04-28 19:19:41"
"JC","E","2013-12-17 21:17:33"
"JC","CB","2014-05-25 08:22:31"
"JC","CB","2014-05-07 18:03:01"
"JC","AA","2014-01-01 09:29:36"
"JC","AA","2014-05-24 10:01:57"
"JC","ss","2014-05-02 10:04:21"
"JC","AA","2014-05-11 11:35:28"
"JC","AA","2014-03-16 22:02:17"
"JC","AA","2014-05-29 19:24:08"
"JC","T","2014-05-07 14:53:27"
"JC","HF","2014-03-17 19:37:10"
"JC","CB","2014-03-13 20:23:35"
"JC","AA","2014-05-30 06:59:53"
"JC","CB","2014-05-25 12:28:31"
"JC","AA","2014-01-01 10:09:26"
"JC","T","2014-02-23 20:57:56"
"JC","HF","2014-01-18 14:56:30"
"JC","DC","2014-01-20 19:05:56"
"JC","AA","2014-04-16 19:46:30"
"JC","AA","2014-06-04 20:13:04"
"JC","CB","2014-03-14 20:48:39"
"JC","HF","2014-01-20 19:05:56"
"JC","AA","2014-03-18 19:44:25"
"JC","CB","2014-04-06 07:57:39"
"JC","ss","2014-03-14 20:48:15"
"JC","CB","2014-03-15 12:27:55"
"JC","E","2014-04-07 19:44:08"
"JC","DC","2014-03-13 20:12:27"
"JC","ss","2014-05-06 19:40:10"
"JC","AA","2014-05-12 19:28:27"
"JC","CB","2014-05-18 16:08:12"
"JC","CB","2014-04-07 19:44:51"
"JC","AA","2014-05-18 05:32:45"
"JC","HF","2014-03-22 13:06:14"
"JC","E","2014-02-16 14:47:16"
"JC","CB","2014-05-08 19:23:10"
"JC","AA","2014-05-12 21:13:25"
"JC","HF","2014-01-30 16:09:04"
"JC","E","2013-12-28 17:10:48"
"JC","CB","2014-06-05 19:42:49"
"JC","HF","2014-06-04 07:04:31"
"JC","CB","2014-03-17 07:01:47"
"JC","AA","2014-05-25 06:13:40"
"JC","AA","2014-05-13 07:05:53"
"JC","AA","2013-12-13 01:19:24"
"JC","AA","2014-05-18 19:52:49"
"JC","CB","2014-05-31 19:22:52"
"JC","ss","2014-05-07 15:23:52"
"JC","CB","2014-05-19 19:23:36"
"JC","E","2014-02-21 19:06:57"
"JC","HF","2014-05-15 08:23:47"
"JC","CB","2014-04-14 19:22:08"
"JC","ss","2014-06-05 19:42:36"
"JC","AA","2014-03-22 13:06:14"
"JC","AA","2014-05-19 07:00:58"
"JC","HF","2014-03-29 09:00:51"
"JC","T","2014-03-11 03:34:28"
"JC","CB","2014-06-01 05:23:00"
"JC","AA","2014-05-31 07:19:23"
"JC","DC","2014-05-22 20:22:34"
"JC","ss","2014-05-20 20:32:21"
"JC","E","2014-02-25 21:01:10"
"JC","CB","2014-05-10 08:07:53"
"JC","CB","2014-03-21 22:09:19"
"JC","ss","2014-05-08 19:20:40"
"JC","HF","2014-02-12 07:09:50"
"JC","E","2014-01-01 15:15:08"
"JC","AA","2014-03-24 07:01:33"
"JC","ss","2014-05-21 01:58:44"
"JC","DC","2014-06-04 07:04:48"
"JC","CB","2014-03-22 06:34:46"
"JC","AA","2014-05-14 07:06:46"
"JC","HF","2014-02-13 07:09:30"
"JC","CB","2014-04-18 20:15:52"
"JC","E","2014-02-28 19:58:13"
"JC","ss","2014-03-29 18:41:32"
"JC","CB","2014-05-10 13:01:24"
"JC","CB","2014-03-22 10:47:25"
"JC","ss","2014-05-09 18:42:39"
"JC","CB","2014-04-18 21:59:24"
"JC","T","2014-05-16 21:15:44"
"JC","AA","2014-05-19 19:21:53"
"JC","E","2014-04-18 13:55:53"
"JC","ss","2014-01-13 18:28:50"
"JC","AA","2014-06-01 05:22:35"
